id,figure_id,code_name,character_key,alt_name,version,variant,variant_lookup,display_name,full_name,specialty,faction_id,sub_group_id,series_id,year_promoted,year_released,year_discontinued,release_context,is_mail_away,mail_in_notes,is_vehicle_driver,vehicle,notes,image_url_primary,image_url_detail,created_at,updated_at,master_target,master_notes
1,F001,Breaker,,,1,,,Breaker v1 A,"Kibbey, Alvin R.",Infantry,1,,1,,,,retail,0,,0,,,,,2026-07-10 21:49:12,2026-07-12 21:47:24,1,
2,F004,Clutch,,,1,,,Clutch v1 A,"Steinberg, Lance J.",Transportation,1,,1,,,,retail,0,,1,VAMP,,,,2026-07-10 21:49:12,2026-07-10 21:49:12,1,
3,F007,Cobra,,Cobra Soldier or Cobra Trooper,1,,,Cobra v1 A,,Infantry,2,,1,,,,retail,0,,1,Missile Command Headquarters,,,,2026-07-10 21:49:12,2026-07-10 21:49:12,1,
4,F009,Cobra Commander,,,1,,,Cobra Commander v1 A,Classified,Intelligence,2,,1,,,,mail_in,1,"Mail order, Sears",1,Missile Command Headquarters,"Mail order, Sears",,,2026-07-10 21:49:12,2026-07-10 21:49:12,1,
5,F011,Cobra Officer,,,1,,,Cobra Officer v1 A,,Infantry,2,,1,,,,retail,0,,1,Missile Command Headquarters,,,,2026-07-10 21:49:12,2026-07-10 21:49:12,1,
6,F013,Flash,,,1,,,Flash v1 A,"Gambello, Anthony S.",Infantry,1,,1,,,,retail,0,,0,,,,,2026-07-10 21:49:12,2026-07-10 21:49:12,1,
7,F016,Grand Slam,,,1,,,Grand Slam v1 A,"Barney, James J.",Artillery,1,,1,,,,retail,0,,1,HAL,,,,2026-07-10 21:49:12,2026-07-10 21:49:12,1,
8,F019,Grunt,,,1,,,Grunt v1 A,"Graves, Robert W.",Infantry,1,,1,,,,retail,0,,0,,,,,2026-07-10 21:49:12,2026-07-10 21:49:12,1,
9,F022,Hawk,,,1,,,Hawk v1 A,"Abernathy, Clayton M.",Artillery,1,,1,,,,retail,0,,1,MMS,,,,2026-07-10 21:49:12,2026-07-10 21:49:12,1,
10,F025,Rock 'N Roll,,Rock & Roll,1,,,Rock 'N Roll v1 A,"McConnel, Craig S.",Infantry,1,,1,,,,retail,0,,0,,,,,2026-07-10 21:49:12,2026-07-10 21:49:12,1,
11,F028,Scarlett,,,1,,,Scarlett v1 A,"O'Hara, Shana M.",Intelligence,1,,1,,,,retail,0,,0,,,,,2026-07-10 21:49:12,2026-07-10 21:49:12,1,
12,F030,Short-Fuze,,Short-Fuse or Shortfuse,1,,,Short-Fuze v1 A,"Freistadt, Eric W.",Artillery,1,,1,,,,retail,0,,0,,,,,2026-07-10 21:49:12,2026-07-10 21:49:12,1,
13,F033,Snake Eyes,,Snake-Eyes,1,,,Snake Eyes v1 A,Classified,Infantry,1,,1,,,,retail,0,,0,,,,,2026-07-10 21:49:12,2026-07-10 21:49:12,1,
14,F036,Stalker,,,1,,,Stalker v1 A,"Wilkinson, Lonzo R.",Infantry,1,,1,,,,retail,0,,0,,,,,2026-07-10 21:49:12,2026-07-10 21:49:12,1,
15,F039,Steeler,,,1,,,Steeler v1 A,"Pulaski, Ralph W.",Armor,1,,1,,,,retail,0,,1,MOBAT,,,,2026-07-10 21:49:12,2026-07-10 21:49:12,1,
16,F041,Zap,,,1,,,Zap v1 A,"Melendez, Rafael J.",Engineer,1,,1,,,,retail,0,,0,,,,,2026-07-10 21:49:12,2026-07-10 21:49:12,1,
17,F044,Ace,ACE_1,,1,,,Ace v1 ,"Armbruster, Brad J.","Fixed Wing Pilot, Single and Multiple Engine",1,,3,,,,retail,0,,1,Skystriker (XP-14F),,,,2026-07-10 21:49:12,2026-07-10 21:49:12,1,
18,F045,Airborne,AIRBORNE_1,,1,,,Airborne v1 A,"Talltree, Franklin E.",Airborne Infantryman,1,,3,,,,retail,0,,0,,,,,2026-07-10 21:49:12,2026-07-10 21:49:12,1,
19,F047,Breaker,,,1.5,,Swivel-Arm,Breaker v1.5 ,"Kibbey, Alvin R.",Infantry,1,,2,,,,retail,0,,0,,,,,2026-07-10 21:49:12,2026-07-12 21:47:24,1,
20,F048,Clutch,,,1.5,,Swivel-Arm,Clutch v1.5 ,"Steinberg, Lance J.",Transportation,1,,2,,,,retail,0,,1,VAMP,,,,2026-07-10 21:49:12,2026-07-10 21:49:12,1,
21,F049,Cobra,,Cobra Soldier or Cobra Trooper,1.5,,"Swivel-Arm, Black eyes",Cobra v1.5 ,,Infantry,2,,2,,,,retail,0,,1,Missile Command Headquarters,,,,2026-07-10 21:49:12,2026-07-10 21:49:12,1,
22,F050,Cobra Commander,,,1.5,,Swivel-Arm,Cobra Commander v1.5 ,Classified,Intelligence,2,,2,,,,retail,0,,0,,,,,2026-07-10 21:49:12,2026-07-10 21:49:12,1,
23,F051,Cobra Officer,,,1.5,,"Swivel-Arm, Black eyes",Cobra Officer v1.5 ,,Infantry,2,,2,,,,retail,0,,1,Missile Command Headquarters,,,,2026-07-10 21:49:12,2026-07-10 21:49:12,1,
24,F052,Cover Girl,,,1,,,Cover Girl v1 A,"Krieger, Courtney A.",Armor,1,,3,,,,retail,0,,1,Wolverine,,,,2026-07-10 21:49:12,2026-07-10 21:49:12,1,
25,F054,Destro,,,1,,,Destro v1 A,,Weapons Manufacturer,2,,3,,,,retail,0,,0,,,,,2026-07-10 21:49:12,2026-07-19 17:25:22,1,variants A/B are in collection. all accessories.
26,F056,Doc,,,1,,,Doc v1 ,"Greer, Carl W.",Medicial Doctor,1,,3,,,,retail,0,,0,,,,,2026-07-10 21:49:12,2026-07-10 21:49:12,1,
27,F057,Duke,,,1,,,Duke v1 A,"Hauser, Conrad S.",Airborne Infantryman,1,,3,,,,mail_in,1,Mail order,0,,Mail order,,,2026-07-10 21:49:12,2026-07-10 21:49:12,1,
28,F062,Flash,,,1.5,,Swivel-Arm,Flash v1.5 ,"Gambello, Anthony S.",Infantry,1,,2,,,,retail,0,,0,,,,,2026-07-10 21:49:12,2026-07-10 21:49:12,1,
29,F063,Grand Slam,,,1.5,,Swivel-Arm,Grand Slam v1.5 ,"Barney, James J.",Artillery,1,,2,,,,retail,0,,1,HAL,,,,2026-07-10 21:49:12,2026-07-10 21:49:12,1,
30,F064,Grand Slam,,Silver Pads Grand Slam,2,,,Grand Slam v2 ,"Barney, James J.",Artillery,1,,3,,,,retail,0,,1,JUMP,,,,2026-07-10 21:49:12,2026-07-10 21:49:12,1,
31,F065,Grunt,,,1.5,,"Swivel-Arm, green uniform",Grunt v1.5 ,"Graves, Robert W.",Infantry,1,,2,,,,retail,0,,0,,,,,2026-07-10 21:49:12,2026-07-10 21:49:12,1,
32,F066,Grunt,,Tan Grunt,2,,Tan uniform,Grunt v2 ,"Graves, Robert W.",Infantry,1,,3,,,,retail,0,,1,Falcon,,,,2026-07-10 21:49:12,2026-07-10 21:49:12,1,
33,F067,Gung-Ho,,,1,,,Gung-Ho v1 ,"La Fitte, Etienne R.",Recando,1,,3,,,,retail,0,,0,,,,,2026-07-10 21:49:12,2026-07-10 21:49:12,1,
34,F068,H.I.S.S. Driver,,Cobra H.I.S.S. Driver,1,,,H.I.S.S. Driver v1 ,,H.I.S.S. Driver,2,,3,,,,retail,0,,1,H.I.S.S.,,,,2026-07-10 21:49:12,2026-07-10 21:49:12,1,
35,F069,Hawk,,,1.5,,Swivel-Arm,Hawk v1.5 ,"Abernathy, Clayton M.",Artillery,1,,2,,,,retail,0,,1,MMS,,,,2026-07-10 21:49:12,2026-07-10 21:49:12,1,
36,F070,Major Bludd,,,1,,,Major Bludd v1 ,"Bludd, Sebastian",Terrorist,2,,3,,,,mail_in,1,Mail order,0,,Mail order,,,2026-07-10 21:49:12,2026-07-10 21:49:12,1,
37,F071,Rock 'N Roll,,,1.5,,Swivel-Arm,Rock 'N Roll v1.5 ,"McConnel, Craig S.",Infantry,1,,2,,,,retail,0,,0,,,,,2026-07-10 21:49:12,2026-07-10 21:49:12,1,
38,F072,Scarlett,,,1.5,,Swivel-Arm,Scarlett v1.5 ,"O'Hara, Shana M.",Intelligence,1,,2,,,,retail,0,,0,,,,,2026-07-10 21:49:12,2026-07-10 21:49:12,1,
39,F073,Short-Fuze,,Short-Fuse or Shortfuse,1.5,,Swivel-Arm,Short-Fuze v1.5 ,"Freistadt, Eric W.",Artillery,1,,2,,,,retail,0,,0,,,,,2026-07-10 21:49:12,2026-07-10 21:49:12,1,
40,F074,Snake Eyes,,Snake-Eyes,1.5,,Swivel-Arm,Snake Eyes v1.5 ,Classified,Infantry,1,,2,,,,retail,0,,0,,,,,2026-07-10 21:49:12,2026-07-10 21:49:12,1,
41,F075,Snow Job,,,1,,,Snow Job v1 ,"Moore, Harlan W.",Arctic Ski Patrol,1,,3,,,,retail,0,,0,,,,,2026-07-10 21:49:12,2026-07-10 21:49:12,1,
42,F076,Stalker,,,1.5,,,Stalker v1.5 A,"Wilkinson, Lonzo R.",Infantry,1,,2,,,,retail,0,,0,,,,,2026-07-10 21:49:12,2026-07-10 21:49:12,1,
43,F078,Steeler,,,1.5,,,Steeler v1.5 ,"Pulaski, Ralph W.",Armor,1,,2,,,,retail,0,,1,MOBAT,,,,2026-07-10 21:49:12,2026-07-10 21:49:12,1,
44,F079,Torpedo,,,1,,,Torpedo v1 ,"Leialoha, Edward W.",Navy SEAL,1,,3,,,,retail,0,,0,,,,,2026-07-10 21:49:12,2026-07-10 21:49:12,1,
45,F080,Tripwire,,,1,,,Tripwire v1 A,"Skoog, Tormod S.",Explosive Ordnance Disposal,1,,3,,,,retail,0,,0,,,,,2026-07-10 21:49:12,2026-07-19 23:46:27,1,still need A variant - thin chevron strips.
46,F082,Viper Pilot,,Cobra Viper Pilot,1,,,Viper Pilot v1 ,,Infantry,2,,3,,,,retail,0,,1,Viper,,,,2026-07-10 21:49:12,2026-07-19 17:24:05,1,"mark for upgrade, worn logo"
47,F083,Wild Bill,,,1,,,Wild Bill v1 ,"Hardy, William S.",Helicopter Pilot,1,,3,,,,retail,0,,1,Dragonfly (XH-1),,,,2026-07-10 21:49:12,2026-07-10 21:49:12,1,
48,F084,Zap,,,1.5,,Swivel-Arm,Zap v1.5 ,"Melendez, Rafael J.",Engineer,1,,2,,,,retail,0,,0,,,,,2026-07-10 21:49:12,2026-07-10 21:49:12,1,
49,F085,Baroness,,,1,,,Baroness v1 ,Classified,Intelligence,2,,4,,,,retail,0,,0,,,,,2026-07-10 21:49:12,2026-07-10 21:49:12,1,
50,F086,Blowtorch,,,1,,,Blowtorch v1 A,"Hanrahan, Timothy P.",Infantry Special Weapons,1,,4,,,,retail,0,,0,,,,,2026-07-10 21:49:12,2026-07-10 21:49:12,1,
51,F089,Clutch,,Tan Clutch,2,,,Clutch v2 ,"Steinberg, Lance J.",Transportation,1,,4,,,,retail,0,,1,VAMP Mark II,,,,2026-07-10 21:49:12,2026-07-10 21:49:12,1,
52,F090,Cobra Commander,,Hooded Cobra Commander,2,,,Cobra Commander v2 ,Classified,Intelligence,2,,4,,,,mail_in,1,Mail order,0,,Mail order,,,2026-07-10 21:49:12,2026-07-10 21:49:12,1,
53,F091,Copperhead,,,1,,,Copperhead v1 A,Classified,Air-Driver Swamp Vehicle Operator,2,,4,,,,retail,0,,1,Water Moccasin,,,,2026-07-10 21:49:12,2026-07-10 21:49:12,1,
54,F094,Cutter,,,1,,,Cutter v1 ,"Stone, Skip A.",Hovercraft Captain,1,,4,,,,retail,0,,1,Killer W.H.A.L.E.,,,,2026-07-10 21:49:12,2026-07-10 21:49:12,1,
55,F095,Deep Six,,,1,,,Deep Six v1 ,"Willoughby, Malcom R.",Driver,1,,4,,,,retail,0,,1,S.H.A.R.C.,,,,2026-07-10 21:49:12,2026-07-10 21:49:12,1,
56,F096,Firefly,,,1,,,Firefly v1 A,Classified,"Sabotage, Demolitions, and Terror",2,,4,,,,retail,0,,0,,,,,2026-07-10 21:49:12,2026-07-10 21:49:12,1,
57,F098,Mutt,,,1,,,Mutt v1 ,"Perlmutter, Stanley R.",Dog Handler,1,,4,,,,retail,0,,0,,,,,2026-07-10 21:49:12,2026-07-10 21:49:12,1,
58,F099,Recondo,,,1,,,Recondo v1 A,"LeClaire, Daniel M.",Infantry,1,,4,,,,retail,0,,0,,,,,2026-07-10 21:49:12,2026-07-10 21:49:12,1,
59,F101,Rip Cord,,Ripcord,1,,,Rip Cord v1 ,"Weems, Wallace A.",Airborne Infantry,1,,4,,,,retail,0,,0,,,,,2026-07-10 21:49:12,2026-07-10 21:49:12,1,
60,F102,Roadblock,,,1,,,Roadblock v1 ,"Hinton, Marvin F.",Infantry Heavy Weapons,1,,4,,,,retail,0,,0,,,,,2026-07-10 21:49:12,2026-07-10 21:49:12,1,
61,F103,Scrap-Iron,,,1,,,Scrap-Iron v1 ,Classified,Tank Destroyer,2,,4,,,,retail,0,,0,,,,,2026-07-10 21:49:12,2026-07-10 21:49:12,1,
62,F104,Spirit,,,1,,,Spirit v1 A,"Iron-Knife, Charlie",Infantry,1,,4,,,,retail,0,,0,,,,,2026-07-10 21:49:12,2026-07-10 21:49:12,1,
63,F106,Stinger Driver,,Cobra Stinger Driver,1,,,Stinger Driver v1 ,,"Stinger Driver, Infantry",2,,4,,,,retail,0,,1,Stinger,,,,2026-07-10 21:49:12,2026-07-10 21:49:12,1,
64,F107,Storm Shadow,,,1,,,Storm Shadow v1 ,Classified,Assassin,2,,4,,,,retail,0,,0,,,,,2026-07-10 21:49:12,2026-07-10 21:49:12,1,
65,F108,Thunder,,,1,,,Thunder v1 ,"Breckinridge, Matthew Harris",Artillery,1,,4,,,,retail,0,,1,Slugger,,,,2026-07-10 21:49:12,2026-07-10 21:49:12,1,
66,F109,Tollbooth,,,1,,,Tollbooth v1 ,"Goren, Chuck X.",Combat Engineer,1,,4,,,,retail,1,Sears,1,Toss 'N Cross,Sears exclusive,,,2026-07-10 21:49:12,2026-07-10 21:49:12,1,
67,F110,Wild Weasel,,,1,,,Wild Weasel v1 A,Classified,Ground Support Pilot,2,,4,,,,retail,0,,1,Rattler Jet,,,,2026-07-10 21:49:12,2026-07-10 21:49:12,1,
68,F112,Zartan,,,1,,,Zartan v1 ,,,4,17,4,,,,retail,0,,1,Chameleon,,,,2026-07-10 21:49:12,2026-07-10 21:49:12,1,
69,F113,Airtight,,,1,,,Airtight v1 ,"Schnurr, Kurt","Chemical, Biological and Radiological Warfare",1,,5,,,,retail,0,,0,,,,,2026-07-10 21:49:12,2026-07-10 21:49:12,1,
70,F114,Alpine,,,1,,,Alpine v1 ,"Pine, Albert M.",Mountain Trooper,1,,5,,,,retail,0,,0,,,,,2026-07-10 21:49:12,2026-07-10 21:49:12,1,
71,F115,Barbecue,,,1,,,Barbecue v1 ,"Kelly, Gabriel A.",Fireman,1,,5,,,,retail,0,,0,,,,,2026-07-10 21:49:12,2026-07-10 21:49:12,1,
72,F116,Bazooka,,,1,,,Bazooka v1 A,"Katzenbogen, David L.",Armor Defeating Weapons Systems,1,,5,,,,retail,0,,0,,,,,2026-07-10 21:49:12,2026-07-10 21:49:12,1,
73,F118,Buzzer,,,1,,,Buzzer v1 ,Richard Blinken-Smythe,,4,17,5,,,,retail,0,,0,,,,,2026-07-10 21:49:12,2026-07-10 21:49:12,1,
74,F119,Crankcase,,,1,,,Crankcase v1,"Indiana, Elwood G.",Motor Vehicle Driver,1,,5,,,,retail,0,,1,A.W.E. Striker,,,,2026-07-10 21:49:12,2026-07-10 21:49:12,1,
75,F120,Crimson Guard,,,1,,,Crimson Guard v1 A,Top Secret,Undercover Espionage,2,,5,,,,retail,0,,0,,,,,2026-07-10 21:49:12,2026-07-10 21:49:12,1,
76,F122,Dusty,,,1,,,Dusty v1 ,"Tadur, Ronald W.",Infantry,1,,5,,,,retail,0,,0,,,,,2026-07-10 21:49:12,2026-07-10 21:49:12,1,
77,F123,Eels,,Eel,1,,,Eels v1 A,Classified,Underwater Demolitions,2,,5,,,,retail,0,,0,,,,,2026-07-10 21:49:12,2026-07-10 21:49:12,1,
78,F125,Flint,,,1,,,Flint v1 ,"Faireborn, Dashiell R.",Infantry,1,,5,,,,retail,0,1992 Convention,0,,1992 Convention,,,2026-07-10 21:49:12,2026-07-16 02:21:15,1,
79,F126,Footloose,,,1,,,Footloose v1 ,"Meyers, Andrew D.",Infantry,1,,5,,,,retail,0,,0,,,,,2026-07-10 21:49:12,2026-07-10 21:49:12,1,
80,F127,Frostbite,,,1,,,Frostbite v1 A,"Seward, Farley S.",Motor Vehicle Driver,1,,5,,,,retail,0,,1,Snow Cat,,,,2026-07-10 21:49:12,2026-07-10 21:49:12,1,
81,F129,Heavy Metal,,Rampage,1,,,Heavy Metal v1 ,"Guderian, Sherman R.",Armor,1,,5,,,,convention,0,1992 Convention,1,Mauler M.B.T. Tank,1992 Convention,,,2026-07-10 21:49:12,2026-07-10 21:49:12,1,
82,F130,Keel-Haul,,Admiral Keel-Haul,1,,,Keel-Haul v1 A,"Colby, Everett P.",Command,1,,5,,,,retail,0,,1,U.S.S. Flagg,,,,2026-07-10 21:49:12,2026-07-10 21:49:12,1,
83,F131,Lady Jaye,,,1,,,Lady Jaye v1 ,"Hart-Burnett, Alison R.",Intelligence,1,,5,,,,retail,0,,0,,,,,2026-07-10 21:49:12,2026-07-10 21:49:12,1,
84,F132,Lampreys,,Lamprey,1,,,Lampreys v1 ,,Hydrofoil Pilot,2,,5,,,,retail,0,,1,Moray,,,,2026-07-10 21:49:12,2026-07-10 21:49:12,1,
85,F133,Quick Kick,,,1,A,,Quick Kick v1 A,"Ito, MacArthur S.",Infantry,1,,5,,,,retail,0,,0,,,,,2026-07-10 21:49:12,2026-07-12 15:06:56,1,
86,F134,Ripper,,,1,,,Ripper v1 ,Harry Nod,,4,17,5,,,,retail,0,,0,,,,,2026-07-10 21:49:12,2026-07-10 21:49:12,1,
87,F135,Shipwreck,,,1,,,Shipwreck v1 ,"Delgado, Hector X.",Gunners Mate,1,,5,,,,retail,0,,0,,,,,2026-07-10 21:49:12,2026-07-10 21:49:12,1,
88,F136,Snake Eyes,,Snake-Eyes,2,,,Snake Eyes v2 ,Classified,Infantry,1,,5,,,,retail,0,,0,,,,,2026-07-10 21:49:12,2026-07-10 21:49:12,1,
89,F137,Snow Serpent,,Cobra Snow Viper ,1,,,Snow Serpent v1 ,Classified,Arctic Operations,2,,5,,,,convention,0,1992 Convention,0,,1992 Convention,,,2026-07-10 21:49:12,2026-07-10 21:49:12,1,
90,F138,Starduster,,Starduster [Version 1A],1,,,Starduster v1 A,"Skylar, Edward J.",Infantry Transportable Air Recon,1,,5,,,,mail_in,1,Mail order,0,,Mail order,,,2026-07-10 21:49:12,2026-07-10 21:49:12,1,
91,F139,Tele-Vipers,,Tele-Viper,1,,,Tele-Vipers v1 ,Classified,Communications,2,,5,,,,retail,0,,0,,,,,2026-07-10 21:49:12,2026-07-10 21:49:12,1,
92,F140,Tomax,,,1,,"Red sash over right shoulder, large Cobra emblem on left side, no scar.",Tomax v1,Classified,"Infiltration, Espionage, Sabotage, Propaganda and Corporate Law.",2,,5,,,,retail,0,,0,,,,,2026-07-10 21:49:12,2026-07-10 21:49:12,1,
93,F141,Torch,,,1,,,Torch v1 ,Tom Winken,,4,17,5,,,,retail,0,,0,,,,,2026-07-10 21:49:12,2026-07-10 21:49:12,1,
94,F142,Tripwire,,Listen 'n Fun Tripwire,2,,,Tripwire v2 ,"Skoog, Tormod S.",Explosive Ordnance Disposal,1,,5,,,,retail,0,,0,,,,,2026-07-10 21:49:12,2026-07-10 21:49:12,1,
95,F143,Xamot,,,1,,,Xamot v1 A,Classified,"Infiltration, Espionage, Sabotage, Propaganda and Corporate Law.",2,,5,,,,retail,0,,0,,,,,2026-07-10 21:49:12,2026-07-10 21:49:12,1,
96,F145,A.V.A.C.,,,1,,,A.V.A.C. v1,,,2,,6,,,,retail,0,,1,Firebat,,,,2026-07-10 21:49:12,2026-07-19 23:45:30,2,still need China production. both styles of parachute packs have been collected.
97,F146,B.A.T.S.,,B.A.T.,1,,,B.A.T.S. v1 A,,,2,,6,,,,retail,0,,0,,,,,2026-07-10 21:49:12,2026-07-10 21:49:12,1,
98,F148,Beach Head,,Beach-Head,1,,,Beach Head v1 ,"Sneeden, Wayne, R.",Infantry,1,,6,,,,retail,0,,0,,,,,2026-07-10 21:49:12,2026-07-10 21:49:12,1,
99,F149,Claymore,,,1,,,Claymore v1 ,"Zullo, John",Anti-Terrorist Specialist,1,,6,,,,retail,0,Toys R Us,0,,Toys R Us exclusive,,,2026-07-10 21:49:12,2026-07-10 21:49:12,1,
100,F150,Cross-Country,,,1,,,Cross-Country v1 A,"Blais, Robert M.",Armor,1,,6,,,,retail,0,,1,H.A.V.O.C.,,,,2026-07-10 21:49:12,2026-07-19 17:25:10,1,variants A/B are in collection. no accessories.
101,F152,Dial-Tone,,,1,,,Dial-Tone v1 ,"Morelli, Jack S.",Radio Telecommunications,1,,6,,,,retail,0,,0,,,,,2026-07-10 21:49:12,2026-07-10 21:49:12,1,
102,F153,Dial-Tone,,,2,,,Dial-Tone v2 ,"Morelli, Jack S.",Radio Telecommunications,1,,6,,,,retail,0,Toys R Us,0,,Toys R Us exclusive,,,2026-07-10 21:49:12,2026-07-10 21:49:12,1,
103,F154,Dr. Mindbender,,,1,,,Dr. Mindbender v1 ,,,2,,6,,,,retail,0,,0,,,,,2026-07-10 21:49:12,2026-07-10 21:49:12,1,
104,F155,Hawk,,,2,,,Hawk v2 ,"Abernathy, Clayton M.",Artillery,1,,6,,,,retail,0,,0,,,,,2026-07-10 21:49:12,2026-07-10 21:49:12,1,
105,F156,Iceberg,,,1,,,Iceberg v1 ,"Nash, Clifton L.",Infantry,1,,6,,,,retail,0,,0,,,,,2026-07-10 21:49:12,2026-07-10 21:49:12,1,
106,F157,Leatherneck,,,1,,,Leatherneck v1 ,"Metzger, Wendell A.",Infantry,1,,6,,,,retail,0,,0,,,,,2026-07-10 21:49:12,2026-07-10 21:49:12,1,
107,F158,Leatherneck,,,2,,,Leatherneck v2 ,"Metzger, Wendell A.",Infantry,1,,6,,,,retail,0,Toys R Us,0,,Toys R Us exclusive,,,2026-07-10 21:49:12,2026-07-10 21:49:12,1,
108,F159,Lifeline,,,1,,,Lifeline v1 ,"Steen, Edwin C.",Medic,1,,6,,,,retail,0,,0,,,,,2026-07-10 21:49:12,2026-07-10 21:49:12,1,
109,F160,Lift-Ticket,,,1,,,Lift-Ticket v1 ,"Sikorski, Victor, W.",Rotary Wing Aircraft Pilot,1,,6,,,,retail,0,,1,Tomahawk,,,,2026-07-10 21:49:12,2026-07-10 21:49:12,1,
110,F161,Low-Light,,,1,,,Low-Light v1 ,"MacBride, Cooper G.",Infantry,1,,6,,,,retail,0,,0,,,,,2026-07-10 21:49:12,2026-07-10 21:49:12,1,
111,F162,Mainframe,,,1,,,Mainframe v1 ,"Parker, Blaine L.",Computer Technology,1,,6,,,,retail,0,,0,,,,,2026-07-10 21:49:12,2026-07-10 21:49:12,1,
